event,line,opcode,args,context
event_0737.txt,66,Proc0AC,1,
event_0737.txt,71,Proc09B,0x88,
event_0739.txt,199,Proc046,,"I asked you for an \r\nAEPFE Apple, remember? \r\nBring one quick!\BRK | I asked you for a \r\nRice Cake, remember? \r\nBring one quick!\BRK | This is exactly what I \r\nwanted. Thank you!\BRK\WAIT_CL"
event_0749.txt,21,Proc046,,Thanks very much! \r\nI'm going to use this yarn \r\nto knit you a sock for a \BRK\r\nStarry Night present!\r\nJust wait one moment. \BRK | Ellen knits a sock \r\nwith lightning speed...\BRK
event_0749.txt,48,Proc12A,0,I'm glad you like it.\r\nI will have Stu deliver\r\nit to you later.\BRK | I will hang this sock\r\non my wall from now on...\BRK
event_0757.txt,7,Func083,0x12,Aja left home because of \r\nan argument with Duke. \BRK
event_0758.txt,7,Func083,0xB,"Your daughter is at a \r\ndifficult age too, right?\BRK"
event_0759.txt,7,Func083,9,
event_0768.txt,8,Func083,0x14,.............................\BRK
event_0807.txt,6,Func083,0x1C,You'll be able to catch lots\r\nof fish with that!\BRK
event_0808.txt,6,Func083,0x1D,You've gotten a nice \r\nfishing rod. \BRK
event_0815.txt,33,Proc007,"0x29, 1",Is everybody ready? \BRK
event_0815.txt,34,Proc007,"0x2A, 1",Is everybody ready? \BRK
event_0815.txt,35,Proc007,"0x25, 1",Is everybody ready? \BRK
event_0815.txt,80,Proc046,,"Yes. \BRK | Alright, let the \r\nTea Party begin budum!\BRK"
event_0815.txt,85,Proc007,"0x29, 2","Alright, let the \r\nTea Party begin budum!\BRK"
event_0815.txt,86,Proc007,"0x2A, 2","Alright, let the \r\nTea Party begin budum!\BRK"
event_0815.txt,87,Proc007,"0x25, 2",
event_0816.txt,38,Proc046,,"Congratulations! \r\nYou have collected all the\r\nGoddess Jewels, so I will \BRK\r\nallow you to trade them \r\nfor the Goddess Gem. \BRK\WAIT_CLICKBye now. \BRK"
event_0816.txt,39,Proc061,0x25,"Congratulations! \r\nYou have collected all the\r\nGoddess Jewels, so I will \BRK\r\nallow you to trade them \r\nfor the Goddess Gem. \BRK\WAIT_CLICKBye now. \BRK"
event_0818.txt,32,Proc046,,"You again? \r\nYou've already collected \r\nall the Kappa Jewels, so \BRK\r\nI'll exchange them for the \r\nKappa Gem if you promise\r\nnot to come back!\BRK"
event_0818.txt,33,Proc061,0x26,"You again? \r\nYou've already collected \r\nall the Kappa Jewels, so \BRK\r\nI'll exchange them for the \r\nKappa Gem if you promise\r\nnot to come back!\BRK"
event_0820.txt,35,Func056,,"You can now exchange all of \r\nthe Jewels of Truth for \r\nthe Gem of Truth. \BRK | ...But, it seems you can't \r\nhold any more. \BRK\WAIT_CLICKCome back when your \r\nload is lighter. \BRK"
event_0820.txt,45,Proc046,,"...But, it seems you can't \r\nhold any more. \BRK\WAIT_CLICKCome back when your \r\nload is lighter. \BRK"
event_0820.txt,49,Proc061,0x27,
event_0821.txt,36,Proc12D,,"Wow, shooting stars!\r\nI'll wish for...\BRK"
event_0821.txt,83,Proc12F,,
event_0828.txt,8,Proc144,"0, Func145(","Ta-daaaa!\BRK\WAIT_CLICKYou have shipped 10,000\r\n\xFF%.\BRK\WAIT_CLICKCongratulations.\BRK\WAIT_CLICKThat's all.\r\nYou get nothing.\r\nBye.\BRK"
event_0829.txt,8,Proc144,"0, Func145(","Ta-daaaa!\BRK\WAIT_CLICKYou have shipped 100,000\r\n\xFF%.\BRK\WAIT_CLICKCongratulations.\BRK\WAIT_CLICKThat's all.\r\nYou get nothing.\r\nBye.\BRK"
event_0830.txt,8,Proc144,"0, Func145(","Ta-daaaa!\BRK\WAIT_CLICKYou have shipped 1,000,000\r\n\xFF%.\BRK\WAIT_CLICKCongratulations.\BRK\WAIT_CLICKThat's all.\r\nYou get nothing.\r\nBye.\BRK"
event_0831.txt,8,Proc144,"0, Func145(","Ta-daaaa!\BRK\WAIT_CLICKYou have shipped\r\n10,000,000 \xFF%.\BRK\WAIT_CLICKCongratulations.\BRK\WAIT_CLICKThat's all.\r\nYou get nothing.\r\nBye.\BRK"
event_0832.txt,8,Proc144,"0, Func145(","Ta-daaaa!\BRK\WAIT_CLICKYou have shipped\r\n100,000,000 \xFF%.\BRK\WAIT_CLICKCongratulations.\BRK\WAIT_CLICKThat's all.\r\nYou get nothing.\r\nBye.\BRK"
event_0833.txt,8,Proc144,"0, Func145(","Ta-daaaa!\BRK\WAIT_CLICKYou have shipped\r\n1,000,000,000 \xFF%.\BRK\WAIT_CLICKCongratulations.\BRK\WAIT_CLICKThat's all.\r\nYou get nothing.\r\nBye.\BRK"
event_0848.txt,175,Proc0AB,,
event_0848.txt,236,Proc0A6,0,"Something else is better? \r\nLike what?\BRK | Somehow I don't think that\r\nfits you. How about \r\n\xFF! instead?\BRK | So, from now on I'll call\r\nyou \xFF!. \BRK"
event_0849.txt,107,Proc04A,Func122(,Here you are. \BRK
event_0851.txt,19,Proc04A,Func122(,Yes.\BRK
event_0851.txt,36,Proc08D,0x1F,"I want to give you a present,\r\nso put away what you're \r\nholding. \BRK"
event_0851.txt,38,Proc08D,0x23,"I want to give you a present,\r\nso put away what you're \r\nholding. \BRK"
event_0852.txt,67,Proc0C4,,
event_0855.txt,70,Proc08D,0x1F,I better apologize later on.\BRK
event_0855.txt,71,Proc08D,0x23,I better apologize later on.\BRK
event_0855.txt,104,Proc08D,0x1F,I better apologize later on.\BRK
event_0855.txt,105,Proc08D,0x23,I better apologize later on.\BRK
event_0855.txt,146,Proc08D,0x1F,I had so much fun today!\r\nI'll sleep like a log...\BRK
event_0855.txt,147,Proc08D,0x23,I had so much fun today!\r\nI'll sleep like a log...\BRK | Hurry up and finish work. \BRK
event_0858.txt,73,Proc08D,0x1F,I better apologize later on.\BRK | Your birthday? \r\nHmm...\r\nBye now.\BRK
event_0858.txt,105,Proc08D,0x1F,"I better apologize later on.\BRK | Yes, it's my birthday!\BRK\WAIT_CLICKYou hadn't said anything, \r\nso I thought you forgot. \BRK"
event_0858.txt,138,Proc08D,0x1F,I can't wait to have kids...!\BRK | I had so much fun today!\r\nI'll sleep like a log...\BRK
event_0858.txt,176,Proc08D,0x1F,I better apologize later on.\BRK
event_0858.txt,177,Proc08D,0x23,I better apologize later on.\BRK
event_0858.txt,211,Proc08D,0x1F,How old am I...?\r\nI forgot!\BRK | I had so much fun today!\r\nI'll sleep like a log...\BRK
event_0858.txt,212,Proc08D,0x23,I had so much fun today!\r\nI'll sleep like a log...\BRK
event_0858.txt,245,Proc08D,0x1F,I better apologize later on.\BRK
event_0858.txt,246,Proc08D,0x23,I better apologize later on.\BRK | Hurry up and finish work. \BRK
event_0861.txt,74,Proc08D,0x1F,I better apologize later on.\BRK | That's right!\r\nCongratulations!\BRK
event_0861.txt,107,Proc08D,0x1F,I can't wait to have kids...!\BRK | I had so much fun today!\r\nI'll sleep like a log...\BRK | My birthday? \r\nHmm...\r\nBye now.\BRK
event_0861.txt,139,Proc08D,0x1F,I better apologize later on.\BRK
event_0861.txt,178,Proc08D,0x1F,"You are now a grown man.\r\nAlthough, you still look \r\nmore like a baby to me...\BRK | I had so much fun today!\r\nI'll sleep like a log...\BRK"
event_0861.txt,179,Proc08D,0x23,I had so much fun today!\r\nI'll sleep like a log...\BRK
event_0861.txt,212,Proc08D,0x1F,I better apologize later on.\BRK
event_0861.txt,213,Proc08D,0x23,I better apologize later on.\BRK
event_0861.txt,246,Proc08D,0x1F,I better apologize later on.\BRK
event_0861.txt,247,Proc08D,0x23,I better apologize later on.\BRK | Hurry up and finish work. \BRK
event_0863.txt,10,Proc131,,
event_0863.txt,85,Proc0A6,0,Our child has been born!\r\nWill you name it for me?\BRK | \xFF*...\r\nThat's a good name. \BRK\WAIT_CLICKPlease look after him. \r\nI have to get back to being\r\nthe Harvest Goddess now.\BRK
event_0867.txt,91,Proc0A7,,"Will you tell me how you\r\nmet the old man...?\BRK | You were writing letters to \r\neach other, eh?\BRK\WAIT_CLICKAnd when he stopped writing\r\nback, you came to check on \r\nhim, did you? \BRK"
event_0867.txt,148,Proc12A,0,"\r\nThen, the next day...\BRK"
event_0867.txt,149,Proc067,,"\r\nThen, the next day...\BRK"
event_0880.txt,7,Func083,2,"This does feel kind of \r\nstrange. After all, I've\r\nknown Karen for ever. \BRK"
event_0881.txt,7,Func083,1,Why is it so surprising how \r\nfast kids grow up?!...\BRK
event_0882.txt,7,Func083,0x11,Karen...\BRK
event_0883.txt,7,Func083,0x13,"You just can't leave \r\nRick alone, ya know?\BRK"
event_0884.txt,7,Func083,0x12,How long is Jeff going to\r\nkeep crying like this?\BRK\WAIT_CLICKHe's been this way since\r\nyesterday!\BRK
event_0885.txt,41,Proc08D,0x16,Let's celebrate! \BRK | To the young couple!! \BRK
event_0885.txt,42,Proc08D,2,Let's celebrate! \BRK | To the young couple!! \BRK
event_0885.txt,43,Proc08D,1,Let's celebrate! \BRK | To the young couple!! \BRK
event_0885.txt,44,Proc08D,0x11,To the young couple!! \BRK
event_0885.txt,45,Proc08D,0x13,To the young couple!! \BRK
event_0885.txt,46,Proc08D,0x12,To the young couple!! \BRK
event_0900.txt,7,Func083,2,"As her older brother, I'm not\r\nsure what to think of this.\BRK"
event_0901.txt,7,Func083,3,This is the happiest \r\nday of my life! \BRK
event_0902.txt,7,Func083,1,Everybody I love is here to\r\ncelebrate my marriage\r\nwith Kai. \BRK
event_0903.txt,7,Func083,0x13,
event_0904.txt,41,Proc08D,2,Let's celebrate! \BRK | To the young couple!! \BRK
event_0904.txt,42,Proc08D,3,Let's celebrate! \BRK | To the young couple!! \BRK
event_0904.txt,43,Proc08D,1,Let's celebrate! \BRK | To the young couple!! \BRK
event_0904.txt,44,Proc08D,0x13,To the young couple!! \BRK
event_0904.txt,45,Proc08D,0x16,To the young couple!! \BRK
event_0904.txt,46,Proc08D,0x1A,To the young couple!! \BRK
event_0905.txt,7,Func083,0x1A,"Sorry for not inviting you\r\ntoday. I didn't want to \r\nmake the wedding such a big\BRK\WAIT_CLICKdeal. Thanks, though.\r\nLet's celebrate, tonight! \BRK"
event_0920.txt,7,Func083,0x17,Have I told you Ann and I\r\nare getting married?\BRK
event_0921.txt,7,Func083,0x18,"I kept pressuring Ann to get\r\nmarried...\BRK\WAIT_CLICKBut now that she did, \r\nI'm kind of sad! \BRK"
event_0922.txt,7,Func083,0x19,I'm kind of embarrassed \r\nto be all dressed up \r\nlike this!\BRK
event_0923.txt,7,Func083,8,I think of Cliff just like \r\nmy own son. \BRK\WAIT_CLICKI'm so glad for him. \BRK
event_0924.txt,8,Func083,9,
event_0925.txt,41,Proc08D,0x17,Let's celebrate then! \BRK | To the young couple!\BRK
event_0925.txt,42,Proc08D,0x18,Let's celebrate then! \BRK | To the young couple!\BRK
event_0925.txt,43,Proc08D,0x19,Let's celebrate then! \BRK | To the young couple!\BRK
event_0925.txt,44,Proc08D,8,To the young couple!\BRK
event_0925.txt,45,Proc08D,9,To the young couple!\BRK
event_0925.txt,46,Proc08D,0x16,To the young couple!\BRK
event_0938.txt,7,Func083,0xA,So Mary's that age already? \BRK
event_0939.txt,7,Func083,0xC,"I'd never met anybody like \r\nGray before. He's so blunt \r\nand honest, but in a good\BRK\r\nway... \BRK"
event_0940.txt,7,Func083,0xB,And I thought Mary wasn't \r\ninterested in boys yet! \BRK
event_0941.txt,41,Proc08D,0xA,Let's celebrate! \BRK | To the young couple!! \BRK
event_0941.txt,42,Proc08D,0xC,Let's celebrate! \BRK | To the young couple!! \BRK
event_0941.txt,43,Proc08D,0xB,Let's celebrate! \BRK | To the young couple!! \BRK
event_0941.txt,44,Proc08D,0x16,To the young couple!! \BRK
event_0941.txt,45,Proc08D,7,To the young couple!! \BRK
event_0941.txt,46,Proc08D,6,To the young couple!! \BRK
event_0942.txt,7,Func083,7,"Today Mary and I are \r\ntying the knot! \BRK\WAIT_CLICKYou already know, huh? \r\nYou're invited! \BRK"
event_0943.txt,7,Func083,6,"In my day, it was \r\nunthinkable for a boy to get\r\nmarried before he could \BRK\r\nsupport a family on his own!\BRK"
event_0958.txt,7,Func083,0x14,Let\x81fs get together \r\nsometime. We can celebrate.\BRK
event_0959.txt,7,Func083,0xF,"Elli, you are such a \r\nbeautiful bride...!\BRK\WAIT_CLICKYou've only thought about \r\nme and Stu, but now you \r\nhave to concentrate on your\BRK\r\nnew family. \BRK"
event_0960.txt,7,Func083,0x15,"I've always been in love \r\nwith the Doctor...But, I\r\ndidn't know how he\BRK\r\nfeels about me...! \BRK\WAIT_CLICKI\x81fm so happy now...\BRK"
event_0961.txt,7,Func083,0x10,Elli's so pretty! \BRK
event_0962.txt,7,Func083,0xE,"We may not look like it, but\r\nthe Doctor and I are \r\nthe same age. \BRK\WAIT_CLICKWe used to play together...\BRK"
event_0963.txt,41,Proc08D,0x14,Let's celebrate! \BRK | To the young couple!! \BRK
event_0963.txt,42,Proc08D,0xF,Let's celebrate! \BRK | To the young couple!! \BRK
event_0963.txt,43,Proc08D,0x15,Let's celebrate! \BRK | To the young couple!! \BRK
event_0963.txt,44,Proc08D,0x10,To the young couple!! \BRK
event_0963.txt,45,Proc08D,0xE,To the young couple!! \BRK
event_0963.txt,46,Proc08D,0x16,To the young couple!! \BRK
event_0974.txt,5,Proc0A5,,
event_0976.txt,22,Func11F,,
event_0976.txt,25,Proc11B,0,
event_0976.txt,44,Func121,,
event_0976.txt,48,Func120,,
event_0976.txt,53,Func121,,
event_0976.txt,54,Proc046,,
event_0976.txt,56,Func0E9,,"Congratulations!\BRK\WAIT_CLICKYou have now fished\r\n10,000 fish!\BRK\WAIT_CLICKThat's all. You don't get \r\na prize, or anything\r\nlike that. Bye now.\BRK"
event_0976.txt,72,Func0E9,,"Congratulations!\BRK\WAIT_CLICKYou have now fished\r\n10,000 fish!\BRK\WAIT_CLICKThat's all. You don't get \r\na prize, or anything\r\nlike that. Bye now.\BRK | Congratulations!\BRK\WAIT_CLICKYou have"
event_0976.txt,88,Func0E9,,"Congratulations!\BRK\WAIT_CLICKYou have now fished\r\n100,000 fish!\BRK\WAIT_CLICKThat's all. You don't get \r\na prize, or anything\r\nlike that. Bye now.\BRK | Congratulations!\BRK\WAIT_CLICKYou hav"
event_0976.txt,104,Func0E9,,"Congratulations!\BRK\WAIT_CLICKYou have now fished\r\n1,000,000 fish!\BRK\WAIT_CLICKThat's all. You don't get \r\na prize, or anything\r\nlike that. Bye now.\BRK | Congratulations!\BRK\WAIT_CLICKYou h"
event_0976.txt,120,Func0E9,,"Congratulations!\BRK\WAIT_CLICKYou have now fished\r\n10,000,000 fish!\BRK\WAIT_CLICKThat's all. You don't get \r\na prize, or anything\r\nlike that. Bye now.\BRK | Congratulations!\BRK\WAIT_CLICKYou "
event_0976.txt,136,Func0E9,,"Congratulations!\BRK\WAIT_CLICKYou have now fished\r\n100,000,000 fish!\BRK\WAIT_CLICKThat's all. You don't get \r\na prize, or anything\r\nlike that. Bye now.\BRK | Congratulations!\BRK\WAIT_CLICKYou"
event_0976.txt,152,Func0E8,,"Congratulations!\BRK\WAIT_CLICKYou have now fished\r\n1,000,000,000 fish!\BRK\WAIT_CLICKThat's all. You don't get \r\na prize, or anything\r\nlike that. Bye now.\BRK | Congratulations!\BRK\WAIT_CLICKY"
event_0977.txt,23,Func083,0x13,
event_0978.txt,25,Proc135,,
event_0978.txt,43,Proc067,,It's morning...\BRK
event_0981.txt,5,Proc12E,"0, 0x1D, 0, 0",
event_0981.txt,6,Proc067,,
event_0982.txt,11,Proc128,,
event_0982.txt,17,Func0B6,,
event_0982.txt,130,Func083,0x17,
event_0982.txt,145,Func083,0x14,
event_0982.txt,158,Func083,2,
event_0982.txt,175,Func083,7,
event_0982.txt,182,Func083,0x1A,
event_0982.txt,191,Func083,0x11,
event_0982.txt,196,Func083,6,
event_0982.txt,201,Func083,0x18,
event_0982.txt,210,Func083,0x16,
event_0982.txt,215,Func083,0xA,
event_0982.txt,220,Func083,5,
event_0982.txt,225,Func083,0xD,
event_0982.txt,232,Func083,9,
event_0982.txt,237,Func083,0xF,
event_0982.txt,242,Func083,0x24,
event_0982.txt,247,Func083,3,
event_0982.txt,254,Func083,0x19,
event_0982.txt,261,Func083,0x13,
event_0982.txt,268,Func083,0x15,
event_0982.txt,275,Func083,0xC,
event_0982.txt,284,Func083,3,
event_0982.txt,297,Func083,0x19,
event_0982.txt,310,Func083,0x13,
event_0982.txt,323,Func083,0x15,
event_0982.txt,336,Func083,0xC,
event_0982.txt,349,Func083,0x1A,
event_0982.txt,354,Func083,0x17,
event_0982.txt,361,Func083,0x14,
event_0982.txt,368,Func083,0x1A,
event_0982.txt,370,Func0F9,0x75,
event_0982.txt,377,Func083,0x17,
event_0982.txt,379,Func0F9,0x76,
event_0982.txt,386,Func083,2,
event_0982.txt,388,Func0F9,0x77,
event_0982.txt,395,Func083,0x14,
event_0982.txt,397,Func0F9,0x78,
event_0982.txt,404,Func083,7,
event_0982.txt,406,Func0F9,0x79,
event_0982.txt,413,Func083,0xD,
event_0982.txt,414,Func0F9,0x7A,
event_0982.txt,419,Func12C,0,
event_0982.txt,420,Func0F9,0x7B,
event_0982.txt,424,Func12C,5,
event_0982.txt,425,Func0F9,0x7C,
event_0982.txt,429,Func12C,0xA,
event_0982.txt,430,Func0F9,0x7D,
event_0982.txt,435,Func0F9,0x7E,
event_0982.txt,439,Func12C,0x32,
event_0982.txt,440,Func0F9,0x80,
event_0982.txt,444,Func12C,0x33,
event_0982.txt,445,Func0F9,0x81,
event_0982.txt,449,Func115,,
event_0982.txt,450,Func0F9,0x82,
event_0982.txt,454,Func115,,
event_0982.txt,455,Func0F9,0x83,
event_0982.txt,459,Func116,,
event_0982.txt,460,Func0F9,0x84,
event_0982.txt,464,Func083,7,
event_0982.txt,466,Func0F9,0x85,
event_0982.txt,474,Func05F,0x54,
event_0982.txt,478,Func0F9,0x87,
event_0982.txt,572,Proc08D,3,
event_0982.txt,573,Proc08D,0x23,
event_0982.txt,597,Proc08D,0x19,
event_0982.txt,598,Proc08D,0x23,
event_0982.txt,622,Proc08D,0x15,
event_0982.txt,623,Proc08D,0x23,
event_0982.txt,647,Proc08D,0x13,
event_0982.txt,648,Proc08D,0x23,
event_0982.txt,672,Proc08D,0xC,
event_0982.txt,673,Proc08D,0x23,
event_0982.txt,694,Proc08D,0x1F,
event_0982.txt,695,Proc08D,0x23,
event_0982.txt,713,Proc08D,0xD,
event_0982.txt,714,Proc08D,0x15,
event_0982.txt,715,Proc08D,0x16,
event_0982.txt,716,Proc08D,0x19,
event_0982.txt,717,Proc08D,0x1B,
event_0982.txt,718,Proc08D,0x13,
event_0982.txt,719,Proc08D,0x18,
event_0982.txt,720,Proc08D,0xC,
event_0982.txt,721,Proc08D,0x12,
event_0982.txt,722,Proc08D,0xB,
event_0982.txt,723,Proc08D,9,
event_0982.txt,744,Proc08D,var_5,
event_0982.txt,749,Proc08D,0x16,
event_0982.txt,750,Proc08D,2,
event_0982.txt,751,Proc08D,1,
event_0982.txt,752,Proc08D,0x11,
event_0982.txt,753,Proc08D,0x13,
event_0982.txt,754,Proc08D,0x12,
event_0982.txt,771,Proc08D,2,
event_0982.txt,772,Proc08D,3,
event_0982.txt,773,Proc08D,1,
event_0982.txt,774,Proc08D,0x13,
event_0982.txt,775,Proc08D,0x16,
event_0982.txt,776,Proc08D,0x1A,
event_0982.txt,793,Proc08D,0x17,
event_0982.txt,794,Proc08D,0x18,
event_0982.txt,795,Proc08D,0x19,
event_0982.txt,796,Proc08D,8,
event_0982.txt,797,Proc08D,9,
event_0982.txt,798,Proc08D,0x16,
event_0982.txt,816,Proc08D,0xA,
event_0982.txt,817,Proc08D,0xC,
event_0982.txt,818,Proc08D,0xB,
event_0982.txt,819,Proc08D,0x16,
event_0982.txt,820,Proc08D,7,
event_0982.txt,821,Proc08D,6,
event_0982.txt,839,Proc08D,0x14,
event_0982.txt,840,Proc08D,0xF,
event_0982.txt,841,Proc08D,0x15,
event_0982.txt,842,Proc08D,0x10,
event_0982.txt,843,Proc08D,0xE,
event_0982.txt,844,Proc08D,0x16,
event_0982.txt,860,Func121,,
event_0982.txt,870,Proc0DB,0,
event_0982.txt,873,Proc0DB,0,
event_0982.txt,879,Func122,,
event_0983.txt,127,Func07F,0x13,
event_0983.txt,168,Func07F,3,
event_0983.txt,209,Func07F,0x19,
event_0983.txt,250,Func07F,0xC,
event_0983.txt,291,Func07F,0x15,
event_0984.txt,19,Func0BE,var_0,
event_0984.txt,20,Func0BE,var_0,
event_0984.txt,25,Func0BC,var_0,
event_0984.txt,32,Func0C1,,
event_0984.txt,33,Func0C1,,
event_0984.txt,38,Func0C2,var_0,It should be born soon...\BRK
event_0984.txt,50,Func0BE,var_0,It should be born soon...\BRK
event_0984.txt,51,Func0BE,var_0,It should be born soon...\BRK
event_0984.txt,56,Func0BC,var_0,
event_0984.txt,57,Func0BD,var_0,
event_0984.txt,75,Proc0A6,var_1,A Baby Chick has been born.\r\nGive it a name for this \r\nlife.\BRK
event_0984.txt,83,Func0C1,,
event_0984.txt,84,Func0C1,,
event_0984.txt,89,Func0C2,var_0,
event_0984.txt,90,Func0C3,var_0,
event_0984.txt,101,Func117,var_1,A Calf has been born.\r\nGive it a name for this \r\nlife.\BRK | A Lamb has been born.\r\nGive it a name for this \r\nlife.\BRK
