flag_id,occurrences
0xF3,"event_0202.txt:  || event_0358.txt:  || event_0378.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0716.txt:  || event_0991.txt: You can't use that now.\BRK || event_0996.txt: Ah, a Blue Feather!\r\nIn the town where I grew\r\nup, we used a Blue Feather\BRK\r\nto propose as well!\BRK | What's up?\BRK || event_1007.txt: So you've reached that\r\nage already, have you?\BRK\WAIT_CLICKGood luck! I'll be \r\nrooting for you!\BRK | Do you need anything?\BRK || event_1013.txt: Hmm....\r\nWhat an interesting custom \r\nthis is!...\BRK | You look like there's \r\nsomething you wan to\r\ntalk about. Is there?\BRK || event_1024.txt: I happened to hear that the\r\ncouple who run \r\n\xFF+ get along\r\nfamously. \BRK\WAIT_CLICKAt least, that's the rumor.\BRK | Ein Teilzeitjob auf dem\r\nWeingut h[o]rt sich nach\r\neiner Menge Spa[b || event_1026.txt: You don't know me if you \r\nthink I'll like that!\r\nWell, maybe...\BRK | Something you want to \r\ntell me?\BRK"
0xF4,"event_0372.txt:  || event_0378.txt:  || event_0409.txt:  || event_0527.txt:  || event_0717.txt:  || event_0717.txt:  || event_0717.txt:  || event_0717.txt:  || event_0717.txt:  || event_0717.txt:  || event_0717.txt: I'm glad to have you \r\nwith us, Cliff.\BRK\WAIT_CLICKNow, let me show you how\r\nsome other things are \r\ndone around here...\BRK || event_0717.txt:  || event_0795.txt:  || event_0982.txt:  || event_0982.txt:  || event_0982.txt:  || event_0982.txt:  || event_0996.txt: Ah, a Blue Feather!\r\nIn the town where I grew\r\nup, we used a Blue Feather\BRK\r\nto propose as well!\BRK | What's up?\BRK || event_0996.txt: Hmmm...A part time job at \r\nthe Winery?...You know, my\r\nmoney IS running out...\BRK | I'll go ask\r\nabout it tomorrow!\BRK || event_0996.txt: Duke and Manna treat me\r\npractically like their\r\nown child!\BRK || event_0996.txt: Hey, \xFF!.\BRK\WAIT_CLICKI'm almost out of the money\r\nI brought with me, so I \r\nmight have to leave town!\BRK | My job at the Winery is\r\ngoing great! \r\nThanks, \xFF!!\BRK || event_0996.txt: Carter said my new job\r\nwas a sign I belonged \r\nin this town!\BRK | .........................\BRK || event_1007.txt: So you've reached that\r\nage already, have you?\BRK\WAIT_CLICKGood luck! I'll be \r\nrooting for you!\BRK | Do you need anything?\BRK || event_1013.txt: Hmm....\r\nWhat an interesting custom \r\nthis is!...\BRK | You look like there's \r\nsomething you wan to\r\ntalk about. Is there?\BRK || event_1020.txt: Howdy, \xFF!. \r\nIf you want to buy wine,\r\ngo to the house.\BRK || event_1020.txt: Howdy, \xFF!. \r\nIf you want to buy wine,\r\ngo to the house.\BRK || event_1020.txt: Want to do me a favor and\r\ngo talk to Manna? I'd sure\r\nappreciate it!\BRK | I don't go to the Bar to\r\ndrink my wine, you see, \r\nbut to talk to the guys.\BRK || event_1020.txt: Want to do me a favor and\r\ngo talk to Manna? I'd sure\r\nappreciate it!\BRK | I don't go to the Bar to\r\ndrink my wine, you see, \r\nbut to talk to the guys.\BRK || event_1020.txt: I don't go to the Bar to\r\ndrink my wine, you see, \r\nbut to talk to the guys.\BRK | That Cliff at the Inn...\r\nHe doesn't drink much, but\r\nhe sure does know a lot\BRK\r\nabout wine!\BRK || event_1020.txt: I don't go to the Bar to\r\ndrink my wine, you see, \r\nbut to talk to the guys.\BRK | That Cliff at the Inn...\r\nHe doesn't drink much, but\r\nhe sure does know a lot\BRK\r\nabout wine!\BRK || event_1020.txt: That Cliff at the Inn...\r\nHe doesn't drink much, but\r\nhe sure does know a lot\BRK\r\nabout wine!\BRK | It's always nice for the\r\nwhole family to go out \r\ntogether on our day off!\BRK || event_1020.txt: It's always nice for the\r\nwhole family to go out \r\ntogether on our day off!\BRK | How are you doing\r\nat the farm, \xFF!?\BRK || event_1020.txt: It's always nice for the\r\nwhole family to go out \r\ntogether on our day off!\BRK | How are you doing\r\nat the farm, \xFF!?\BRK || event_1020.txt: On days like this I want to\r\nhave a glass of wine \r\nin the afternoon.\BRK\WAIT_CLICKToo bad the bar only \r\nserves at night!\BRK | How's it going, \r\n\xFF!? I haven't \r\nhad any drinks today!\B || event_1020.txt: On days like this I want to\r\nhave a glass of wine \r\nin the afternoon.\BRK\WAIT_CLICKToo bad the bar only \r\nserves at night!\BRK | How's it going, \r\n\xFF!? I haven't \r\nhad any drinks today!\B || event_1020.txt: You know what they say:\r\nA glass of wine a day \r\nkeeps the doctor away!\BRK | Today we're all going\r\nto eat out! We used to eat \r\nout all the time before\BRK\r\nAja left...\BRK || event_1020.txt: Sometimes I just don't\r\nunderstand Manna!\BRK\WAIT_CLICKShe'd rather gossip with \r\nthe neighbors than make\r\nus supper!\BRK | You look like you're \r\nworking pretty hard.\r\nCliff puts in a lot  || event_1020.txt: I work hard each and every \r\nday, you know! \BRK\WAIT_CLICKA man can't be blamed for \r\ndrinking a little bit...!\BRK | My job is a lot easier, \r\nnow that Cliff is helping.\BRK\WAIT_CLICKThanks a || event_1021.txt:  || event_1021.txt:  || event_1021.txt:  || event_1021.txt:  || event_1021.txt:  || event_1024.txt: I happened to hear that the\r\ncouple who run \r\n\xFF+ get along\r\nfamously. \BRK\WAIT_CLICKAt least, that's the rumor.\BRK | Ein Teilzeitjob auf dem\r\nWeingut h[o]rt sich nach\r\neiner Menge Spa[b || event_1024.txt: I'm sure part of the reason \r\nhe left was that he didn't\r\nhave enough money.\BRK\WAIT_CLICKI wish I could have helped \r\nhim out more... \BRK | Cliff is doing so much \r\nbetter since getting the || event_1026.txt: You don't know me if you \r\nthink I'll like that!\r\nWell, maybe...\BRK | Something you want to \r\ntell me?\BRK || event_1191.txt:  || event_1193.txt:  || event_1194.txt:  || event_1195.txt:  || event_1196.txt:  || event_1197.txt:  || event_1198.txt:  || event_1199.txt:  || event_1200.txt:  || event_1201.txt:  || event_1202.txt:  || event_1318.txt:  || event_1319.txt:  || event_1320.txt:  || event_1321.txt:  || event_1322.txt:  || event_1323.txt:  || event_1324.txt:  || event_1325.txt:  || event_1326.txt: "
0xF5,"event_1026.txt: You don't know me if you \r\nthink I'll like that!\r\nWell, maybe...\BRK | Something you want to \r\ntell me?\BRK || event_1026.txt: Ha! If I got a job somewhere\r\nelse, gramps would \r\ntan my hide!\BRK"
0xF6,"event_1013.txt: Hmm....\r\nWhat an interesting custom \r\nthis is!...\BRK | You look like there's \r\nsomething you wan to\r\ntalk about. Is there?\BRK || event_1013.txt: Thanks for telling me, but I\r\ncan't. I may look like\r\nI have a lot of free time, \BRK\WAIT_CLICKbut I'm very busy studying\r\nplants!\BRK"
0xF7,"event_1007.txt: So you've reached that\r\nage already, have you?\BRK\WAIT_CLICKGood luck! I'll be \r\nrooting for you!\BRK | Do you need anything?\BRK || event_1007.txt: Work at Duke's \r\nWinery...? \BRK\WAIT_CLICKActually, he was kind of a\r\nbully when we were kids,\r\nso I don't like him too \BRK\r\nmuch...\BRK\WAIT_CLICKJust our secret, OK?\BRK"
0xF8,"event_1024.txt: I happened to hear that the\r\ncouple who run \r\n\xFF+ get along\r\nfamously. \BRK\WAIT_CLICKAt least, that's the rumor.\BRK | Ein Teilzeitjob auf dem\r\nWeingut h[o]rt sich nach\r\neiner Menge Spa[b || event_1024.txt: I think Cliff needs that job\r\nmore than I do. \BRK\WAIT_CLICKWhy don't you tell him?\BRK"
0xF9,"event_0202.txt:  || event_0378.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0717.txt:  || event_0717.txt:  || event_0982.txt:  || event_0982.txt:  || event_0991.txt: You can't use that now.\BRK || event_0996.txt: Hey, \xFF!.\BRK\WAIT_CLICKI'm almost out of the money\r\nI brought with me, so I \r\nmight have to leave town!\BRK | My job at the Winery is\r\ngoing great! \r\nThanks, \xFF!!\BRK || event_0996.txt: Carter said my new job\r\nwas a sign I belonged \r\nin this town!\BRK | .........................\BRK || event_1020.txt: Howdy, \xFF!. \r\nIf you want to buy wine,\r\ngo to the house.\BRK || event_1020.txt: Howdy, \xFF!. \r\nIf you want to buy wine,\r\ngo to the house.\BRK || event_1020.txt: Want to do me a favor and\r\ngo talk to Manna? I'd sure\r\nappreciate it!\BRK | I don't go to the Bar to\r\ndrink my wine, you see, \r\nbut to talk to the guys.\BRK || event_1020.txt: Want to do me a favor and\r\ngo talk to Manna? I'd sure\r\nappreciate it!\BRK | I don't go to the Bar to\r\ndrink my wine, you see, \r\nbut to talk to the guys.\BRK || event_1020.txt: I don't go to the Bar to\r\ndrink my wine, you see, \r\nbut to talk to the guys.\BRK | That Cliff at the Inn...\r\nHe doesn't drink much, but\r\nhe sure does know a lot\BRK\r\nabout wine!\BRK || event_1020.txt: I don't go to the Bar to\r\ndrink my wine, you see, \r\nbut to talk to the guys.\BRK | That Cliff at the Inn...\r\nHe doesn't drink much, but\r\nhe sure does know a lot\BRK\r\nabout wine!\BRK || event_1020.txt: That Cliff at the Inn...\r\nHe doesn't drink much, but\r\nhe sure does know a lot\BRK\r\nabout wine!\BRK | It's always nice for the\r\nwhole family to go out \r\ntogether on our day off!\BRK || event_1020.txt: It's always nice for the\r\nwhole family to go out \r\ntogether on our day off!\BRK | How are you doing\r\nat the farm, \xFF!?\BRK || event_1020.txt: It's always nice for the\r\nwhole family to go out \r\ntogether on our day off!\BRK | How are you doing\r\nat the farm, \xFF!?\BRK || event_1020.txt: On days like this I want to\r\nhave a glass of wine \r\nin the afternoon.\BRK\WAIT_CLICKToo bad the bar only \r\nserves at night!\BRK | How's it going, \r\n\xFF!? I haven't \r\nhad any drinks today!\B || event_1020.txt: On days like this I want to\r\nhave a glass of wine \r\nin the afternoon.\BRK\WAIT_CLICKToo bad the bar only \r\nserves at night!\BRK | How's it going, \r\n\xFF!? I haven't \r\nhad any drinks today!\B || event_1020.txt: I work hard each and every \r\nday, you know! \BRK\WAIT_CLICKA man can't be blamed for \r\ndrinking a little bit...!\BRK | My job is a lot easier, \r\nnow that Cliff is helping.\BRK\WAIT_CLICKThanks a || event_1021.txt:  || event_1021.txt:  || event_1021.txt:  || event_1021.txt:  || event_1021.txt:  || event_1024.txt: I'm sure part of the reason \r\nhe left was that he didn't\r\nhave enough money.\BRK\WAIT_CLICKI wish I could have helped \r\nhim out more... \BRK | Cliff is doing so much \r\nbetter since getting the"
0xFA,event_0202.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0717.txt:  || event_0991.txt: You can't use that now.\BRK
0xFB,"event_0202.txt:  || event_0378.txt:  || event_0378.txt:  || event_0389.txt:  || event_0389.txt:  || event_0390.txt: I haven't cleaned upstairs\r\nyet, so please don't \r\ngo up there.\BRK || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0718.txt: Good. I'll forgive you \r\nthis time.\BRK || event_0991.txt: You can't use that now.\BRK"
0xFC,"event_0202.txt:  || event_0205.txt:  || event_0206.txt:  || event_0206.txt:  || event_0372.txt:  || event_0372.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0721.txt:  || event_0991.txt: You can't use that now.\BRK || event_0997.txt: Hey, how are you!\r\nMy name is Zack, and I'm\r\nin charge of shipping \BRK\r\naround here.\BRK\WAIT_CLICKI'll come to pick up \r\nwhatever you have to ship\r\neveryday except holidays.\BRK || event_1007.txt: H-Hi...\r\nUmm...Can I be of service?\BRK | Oh, so you've come to say\r\nyou've just moved in?\BRK\WAIT_CLICKMy name is Jeff.\r\nPleasure to meet you!\BRK || event_1008.txt: I heard that someone new \r\nhad taken over the farm.\BRK\WAIT_CLICKYou name is \r\n\xFF!, huh?\BRK\WAIT_CLICKMine's Karen. \BRK || event_1009.txt: Who are you?\r\nOh, I know, the new lad at \r\nthe farm Thomas was \BRK\r\nmentioning...\BRK\WAIT_CLICKMy name is Sasha, and I \r\nrun the Supermarket.\BRK || event_1014.txt: Ah, are you the new\r\nguy at that farm Thomas \r\ntold me about?\BRK\WAIT_CLICKMy name's Mary.\r\nNice to meet you.\BRK || event_1015.txt: Now, you're a new face\r\naround here...Oh, I know.\r\nyou're that new boy at \BRK\r\nthe farm!\BRK\WAIT_CLICKMy name is Anna, and it's\r\na pleasure to meet you!\BRK || event_1017.txt:  || event_1018.txt: Now, I haven't seen \r\nyour face around here... \BRK\WAIT_CLICKAre you the new owner \r\nof that farm? \BRK\WAIT_CLICKI guess I should introduce \r\nmyself. My name is \r\nElli. Nice to meet you! \BR || event_1021.txt:  || event_1027.txt: I've never seen your face\r\naround these parts before.\BRK\WAIT_CLICKYou're new at the farm, \r\nyou say? That's tough for \r\none man, but you can do it\BRK\r\nif you try. \BRK\WAIT_CLICKI'm Saibara || event_1028.txt: Who are you again?\r\nOh, you're at the farm, eh?\BRK\WAIT_CLICKI'm Gotz, the woodcutter\r\naround these parts. \BRK\WAIT_CLICKIf you ever want to expand\r\nyour house, just call me!\BRK"
0xFD,"event_0202.txt:  || event_0292.txt:  || event_0292.txt:  || event_0300.txt:  || event_0300.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0724.txt:  || event_0991.txt: You can't use that now.\BRK || event_1014.txt: Ah, are you the new\r\nguy at that farm Thomas \r\ntold me about?\BRK\WAIT_CLICKMy name's Mary.\r\nNice to meet you.\BRK || event_1026.txt: I don't think I've seen you\r\naround here before. \BRK\WAIT_CLICKOh, you're at the farm, \r\nare you? Welcome to the \r\nboonies.\BRK\WAIT_CLICKThe name's Gray. \BRK"
0xFE,"event_0724.txt: Thanks, \xFF!. \r\nNow I feel more confident\r\nin myself. Now to that \r\nletter...\BRK || event_0724.txt: You think so...?\r\nMaybe I should have written\r\nit more clearly, after \BRK\r\nall...!\BRK\WAIT_CLICKNow I feel horrible.\r\nWill you leave me alone\r\nnow please? \BRK || event_0725.txt: Thanks for helping me be \r\nconfident in myself. Now I \r\nhave to write the letter.\BRK | I think I need to be\r\nalone now. \r\n\BRK\WAIT_CLICK\BRK"
0xFF,"event_0202.txt:  || event_0292.txt: I haven't cleaned upstairs\r\nyet, so please don't \r\ngo up there.\BRK || event_0293.txt:  || event_0293.txt:  || event_0375.txt:  || event_0375.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0726.txt: Now I'm getting all\r\nembarrassed...!\BRK || event_0991.txt: You can't use that now.\BRK"
